OCPM #,Make/Miss,SR Create TS,SR Close TS,Cust Contact TS,Close and Create Diff
409S62K,Make,2020-01-05 16:18:00,2020-01-10 20:05:00,2020-01-05 16:18:00,5 days 03:47:00.000000000
409SCB2,Make,2020-01-06 13:30:00,2020-01-10 17:02:00,2020-01-06 13:34:00,4 days 03:32:00.000000000
409SD4Y,Make,2020-01-06 15:09:00,2020-01-10 21:27:00,,4 days 06:18:00.000000000
409SYM7,Make,2020-01-08 16:11:00,2020-01-10 08:58:00,2020-01-08 16:26:00,1 days 16:47:00.000000000
409T7FF,Make,2020-01-09 11:05:00,2020-01-10 16:50:00,2020-01-09 11:19:00,1 days 05:45:00.000000000
409RVY2,Miss,2020-01-02 12:30:00,2020-01-10 09:28:00,,7 days 20:58:00.000000000
409SB4S,Make,2020-01-06 11:18:00,2020-01-10 21:24:00,,4 days 10:06:00.000000000
409SCM3,Make,2020-01-06 13:10:00,2020-01-10 11:11:00,2020-01-06 13:12:00,3 days 22:01:00.000000000
409SDMS,Make,2020-01-06 13:12:00,2020-01-10 09:35:00,2020-01-06 13:12:00,3 days 20:23:00.000000000
409SSKD,Make,2020-01-08 09:22:00,2020-01-10 10:53:00,2020-01-08 09:23:00,2 days 01:31:00.000000000
409SVCQ,Make,2020-01-08 10:41:00,2020-01-10 11:43:00,2020-01-08 11:01:00,2 days 01:02:00.000000000
BNBDYQS,Make,2020-01-07 08:59:00,2020-01-10 09:08:00,2020-01-07 11:39:00,3 days 00:09:00.000000000
409SRZL,Make,2020-01-08 08:36:00,2020-01-10 11:49:00,2020-01-08 08:38:00,2 days 03:13:00.000000000
409SWY3,Make,2020-01-08 13:40:00,2020-01-10 18:40:00,2020-01-08 14:08:00,2 days 05:00:00.000000000
409SWZP,Make,2020-01-08 13:48:00,2020-01-10 13:25:00,2020-01-08 13:48:00,1 days 23:37:00.000000000
409T8B5,Make,2020-01-09 16:01:00,2020-01-10 13:36:00,2020-01-09 16:01:00,0 days 21:35:00.000000000
409T4FQ,Make,2020-01-09 08:54:00,2020-01-10 16:14:00,2020-01-09 08:54:00,1 days 07:20:00.000000000
409S4HV,Miss,2020-01-03 16:04:00,2020-01-10 13:30:00,2020-01-03 16:05:00,6 days 21:26:00.000000000
409SLGD,Make,2020-01-07 08:31:00,2020-01-10 11:42:00,2020-01-07 08:33:00,3 days 03:11:00.000000000
409T48K,Make,2020-01-09 08:34:00,2020-01-10 12:36:00,2020-01-09 08:35:00,1 days 04:02:00.000000000
409T8GF,Make,2020-01-09 16:22:00,2020-01-10 11:25:00,2020-01-09 16:26:00,0 days 19:03:00.000000000
409SBSJ,Make,2020-01-06 12:29:00,2020-01-10 11:09:00,2020-01-07 12:07:00,3 days 22:40:00.000000000
409RT8Z,Miss,2020-01-02 10:58:00,2020-01-10 20:18:00,,8 days 09:20:00.000000000
409RTGL,Miss,2020-01-02 10:52:00,2020-01-10 12:40:00,2020-01-02 11:47:00,8 days 01:48:00.000000000
409S5HG,Miss,2020-01-04 14:26:00,2020-01-10 18:02:00,2020-01-04 14:27:00,6 days 03:36:00.000000000
409SVHB,Make,2020-01-08 10:50:00,2020-01-10 16:28:00,2020-01-08 10:51:00,2 days 05:38:00.000000000
BNBDMBQ,Make,2020-01-08 14:04:00,2020-01-10 11:14:00,2020-01-10 09:44:00,1 days 21:10:00.000000000
409T5BQ,Make,2020-01-09 09:12:00,2020-01-10 12:50:00,2020-01-09 09:25:00,1 days 03:38:00.000000000
409T635,Make,2020-01-09 10:24:00,2020-01-10 16:36:00,2020-01-09 10:24:00,1 days 06:12:00.000000000
409T75V,Make,2020-01-09 11:33:00,2020-01-10 11:52:00,2020-01-10 11:20:00,1 days 00:19:00.000000000
409T7PF,Make,2020-01-09 13:46:00,2020-01-10 10:40:00,2020-01-09 13:47:00,0 days 20:54:00.000000000
409SNZV,Make,2020-01-07 17:33:00,2020-01-10 11:28:00,2020-01-07 17:34:00,2 days 17:55:00.000000000
409SDRV,Make,2020-01-06 16:30:00,2020-01-10 14:50:00,2020-01-06 16:31:00,3 days 22:20:00.000000000
409SHVQ,Make,2020-01-07 07:38:00,2020-01-10 15:40:00,2020-01-07 07:38:00,3 days 08:02:00.000000000
409SM2K,Make,2020-01-07 11:30:00,2020-01-10 11:57:00,2020-01-07 11:30:00,3 days 00:27:00.000000000
409SM99,Make,2020-01-07 11:56:00,2020-01-10 11:54:00,2020-01-07 11:57:00,2 days 23:58:00.000000000
409STDN,Make,2020-01-08 09:23:00,2020-01-10 12:12:00,2020-01-08 14:24:00,2 days 02:49:00.000000000
409STYF,Make,2020-01-08 11:03:00,2020-01-10 07:03:00,2020-01-08 11:03:00,1 days 20:00:00.000000000
409T5G4,Make,2020-01-09 08:24:00,2020-01-10 13:36:00,2020-01-09 08:25:00,1 days 05:12:00.000000000
409SP2D,Make,2020-01-07 17:43:00,2020-01-10 12:48:00,2020-01-07 17:43:00,2 days 19:05:00.000000000
409RT5R,Miss,2020-01-02 10:17:00,2020-01-10 15:42:00,2020-01-02 15:44:00,8 days 05:25:00.000000000
409S8NK,Make,2020-01-06 09:07:00,2020-01-10 21:06:00,2020-01-06 09:08:00,4 days 11:59:00.000000000
409SC5R,Make,2020-01-06 10:11:00,2020-01-10 18:25:00,2020-01-06 10:34:00,4 days 08:14:00.000000000
409SWML,Make,2020-01-08 11:05:00,2020-01-10 16:08:00,2020-01-08 11:15:00,2 days 05:03:00.000000000
409SP5L,Make,2020-01-07 15:19:00,2020-01-10 11:03:00,2020-01-07 15:22:00,2 days 19:44:00.000000000
409SSM4,Make,2020-01-08 09:24:00,2020-01-10 10:27:00,2020-01-10 09:08:00,2 days 01:03:00.000000000
409SWBC,Make,2020-01-08 13:26:00,2020-01-10 14:06:00,2020-01-08 13:31:00,2 days 00:40:00.000000000
409SFCV,Make,2020-01-06 15:58:00,2020-01-10 16:00:00,2020-01-08 15:13:00,4 days 00:02:00.000000000
409T6KC,Make,2020-01-09 11:12:00,2020-01-10 13:21:00,2020-01-09 12:31:00,1 days 02:09:00.000000000
409T6KF,Make,2020-01-09 12:15:00,2020-01-10 13:59:00,2020-01-09 12:15:00,1 days 01:44:00.000000000
409S5KP,Make,2020-01-04 22:32:00,2020-01-10 11:56:00,2020-01-08 14:40:00,5 days 13:24:00.000000000
409SM79,Make,2020-01-07 12:47:00,2020-01-10 12:42:00,2020-01-07 12:48:00,2 days 23:55:00.000000000
409SMZH,Make,2020-01-07 14:29:00,2020-01-10 15:15:00,2020-01-07 14:30:00,3 days 00:46:00.000000000
409SNYJ,Make,2020-01-07 16:22:00,2020-01-10 10:12:00,,2 days 17:50:00.000000000
409SVD7,Make,2020-01-08 09:41:00,2020-01-10 12:20:00,2020-01-08 09:46:00,2 days 02:39:00.000000000
409SWJN,Make,2020-01-08 13:52:00,2020-01-10 13:01:00,2020-01-08 13:52:00,1 days 23:09:00.000000000
409S47C,Miss,2020-01-03 15:11:00,2020-01-10 13:35:00,,6 days 22:24:00.000000000
409SCVV,Make,2020-01-06 13:40:00,2020-01-10 15:24:00,2020-01-08 11:33:00,4 days 01:44:00.000000000
409SLQ4,Make,2020-01-07 11:56:00,2020-01-10 10:41:00,,2 days 22:45:00.000000000
409SLZF,Make,2020-01-07 11:22:00,2020-01-10 11:59:00,2020-01-09 15:31:00,3 days 00:37:00.000000000
409SMVL,Make,2020-01-07 14:11:00,2020-01-10 11:54:00,2020-01-08 12:15:00,2 days 21:43:00.000000000
409SNJN,Make,2020-01-07 15:45:00,2020-01-10 17:05:00,2020-01-08 08:00:00,3 days 01:20:00.000000000
409SNZQ,Make,2020-01-07 17:30:00,2020-01-10 14:21:00,2020-01-08 15:43:00,2 days 20:51:00.000000000
409SPK4,Make,2020-01-08 01:34:00,2020-01-10 13:40:00,2020-01-08 10:58:00,2 days 12:06:00.000000000
409SRTM,Make,2020-01-08 08:21:00,2020-01-10 15:30:00,,2 days 07:09:00.000000000
409STY7,Make,2020-01-08 11:01:00,2020-01-10 14:10:00,2020-01-09 08:30:00,2 days 03:09:00.000000000
409SSPP,Make,2020-01-08 08:31:00,2020-01-10 12:47:00,2020-01-08 13:55:00,2 days 04:16:00.000000000
409SSTZ,Make,2020-01-08 08:40:00,2020-01-10 15:14:00,2020-01-09 13:53:00,2 days 06:34:00.000000000
409T69Z,Make,2020-01-09 10:44:00,2020-01-10 11:10:00,2020-01-09 16:30:00,1 days 00:26:00.000000000
409RSSV,Miss,2020-01-02 10:39:00,2020-01-10 14:30:00,,8 days 03:51:00.000000000
409RT5S,Miss,2020-01-02 11:17:00,2020-01-10 11:11:00,,7 days 23:54:00.000000000
409S8VS,Make,2020-01-06 08:31:00,2020-01-10 20:07:00,2020-01-06 09:16:00,4 days 11:36:00.000000000
409SD46,Make,2020-01-06 15:02:00,2020-01-10 14:35:00,2020-01-08 11:08:00,3 days 23:33:00.000000000
409SRVT,Make,2020-01-08 08:25:00,2020-01-10 16:09:00,2020-01-09 09:40:00,2 days 07:44:00.000000000
409T69G,Make,2020-01-09 10:42:00,2020-01-10 14:36:00,2020-01-09 16:31:00,1 days 03:54:00.000000000
409SD95,Make,2020-01-06 15:26:00,2020-01-10 11:30:00,2020-01-07 11:27:00,3 days 20:04:00.000000000
409SWQM,Make,2020-01-08 11:17:00,2020-01-10 15:56:00,2020-01-10 10:58:00,2 days 04:39:00.000000000
409SVD5,Make,2020-01-08 11:38:00,2020-01-10 11:08:00,,1 days 23:30:00.000000000
409RVHG,Miss,2020-01-02 12:21:00,2020-01-10 09:56:00,,7 days 21:35:00.000000000
409RW48,Miss,2020-01-02 15:53:00,2020-01-10 11:55:00,2020-01-06 11:43:00,7 days 20:02:00.000000000
409SCQQ,Make,2020-01-06 14:22:00,2020-01-10 14:47:00,2020-01-07 10:43:00,4 days 00:25:00.000000000
409SNSD,Make,2020-01-07 16:43:00,2020-01-10 11:47:00,2020-01-08 13:24:00,2 days 19:04:00.000000000
409SSGD,Make,2020-01-08 09:12:00,2020-01-10 16:05:00,2020-01-08 14:31:00,2 days 06:53:00.000000000
409STTD,Make,2020-01-08 10:52:00,2020-01-10 12:57:00,,2 days 02:05:00.000000000
409SVLW,Make,2020-01-08 12:02:00,2020-01-10 15:57:00,2020-01-09 11:55:00,2 days 03:55:00.000000000
409T44L,Make,2020-01-09 08:18:00,2020-01-10 11:06:00,2020-01-10 09:44:00,1 days 02:48:00.000000000
409SJLY,Make,2020-01-07 09:00:00,2020-01-10 11:28:00,2020-01-09 10:29:00,3 days 02:28:00.000000000
409SMK7,Make,2020-01-07 11:30:00,2020-01-10 16:54:00,2020-01-07 13:30:00,3 days 05:24:00.000000000
409SWK8,Make,2020-01-08 10:52:00,2020-01-10 11:03:00,2020-01-08 14:01:00,2 days 00:11:00.000000000
409S3M6,Miss,2020-01-03 12:41:00,2020-01-10 15:29:00,2020-01-06 08:39:00,7 days 02:48:00.000000000
409RWSF,Miss,2020-01-02 16:34:00,2020-01-10 17:37:00,2020-01-07 08:40:00,8 days 01:03:00.000000000
409SZ8Z,Make,2020-01-08 15:35:00,2020-01-10 13:03:00,2020-01-09 11:53:00,1 days 21:28:00.000000000
409T47V,Make,2020-01-09 08:30:00,2020-01-10 12:40:00,2020-01-09 14:30:00,1 days 04:10:00.000000000
409RW4B,Miss,2020-01-02 15:53:00,2020-01-10 14:13:00,,7 days 22:20:00.000000000
409SCZ5,Make,2020-01-06 13:47:00,2020-01-10 20:25:00,,4 days 06:38:00.000000000
409STQR,Make,2020-01-08 10:44:00,2020-01-10 15:31:00,2020-01-10 08:57:00,2 days 04:47:00.000000000
409S96P,Make,2020-01-06 09:58:00,2020-01-10 16:02:00,,4 days 06:04:00.000000000
409SMR3,Make,2020-01-07 13:55:00,2020-01-10 09:23:00,,2 days 19:28:00.000000000
409SSD9,Make,2020-01-08 06:06:00,2020-01-10 11:21:00,2020-01-08 10:39:00,2 days 05:15:00.000000000
409ST92,Make,2020-01-08 09:09:00,2020-01-10 14:33:00,2020-01-08 15:45:00,2 days 05:24:00.000000000
409ST59,Make,2020-01-08 09:57:00,2020-01-10 10:58:00,2020-01-09 09:28:00,2 days 01:01:00.000000000
409T67G,Make,2020-01-09 11:36:00,2020-01-10 16:03:00,2020-01-10 14:30:00,1 days 04:27:00.000000000
409SBW2,Make,2020-01-06 11:40:00,2020-01-10 09:53:00,,3 days 22:13:00.000000000
409SD7Z,Make,2020-01-06 14:20:00,2020-01-10 14:25:00,2020-01-07 14:29:00,4 days 00:05:00.000000000
409SFN8,Make,2020-01-06 19:17:00,2020-01-10 14:26:00,2020-01-08 13:25:00,3 days 19:09:00.000000000
409SN6L,Make,2020-01-07 14:52:00,2020-01-10 16:16:00,2020-01-07 17:01:00,3 days 01:24:00.000000000
409SWTR,Make,2020-01-08 11:31:00,2020-01-10 15:41:00,,2 days 04:10:00.000000000
409T5FY,Make,2020-01-09 10:22:00,2020-01-10 12:29:00,2020-01-09 13:51:00,1 days 02:07:00.000000000
409T6LT,Make,2020-01-09 09:18:00,2020-01-10 15:15:00,2020-01-10 10:10:00,1 days 05:57:00.000000000
409S5BF,Miss,2020-01-04 08:15:00,2020-01-10 16:00:00,2020-01-06 08:42:00,6 days 07:45:00.000000000
409SS3R,Make,2020-01-08 08:41:00,2020-01-12 21:04:00,,4 days 12:23:00.000000000
409SKYL,Make,2020-01-07 09:44:00,2020-01-12 20:28:00,,5 days 10:44:00.000000000
409RVGG,Miss,2020-01-02 11:18:00,2020-01-12 18:18:00,2020-01-02 11:54:00,10 days 07:00:00.000000000
409SRWD,Make,2020-01-08 08:27:00,2020-01-12 21:03:00,,4 days 12:36:00.000000000
409RRTW,Miss,2020-01-02 05:41:00,2020-01-12 15:15:00,2020-01-02 09:24:00,10 days 09:34:00.000000000
409SYCL,Make,2020-01-08 14:28:00,2020-01-12 20:10:00,,4 days 05:42:00.000000000
409SYD5,Make,2020-01-08 14:31:00,2020-01-12 20:10:00,,4 days 05:39:00.000000000
409TRSZ,Make,2020-01-13 16:27:00,2020-01-13 16:37:00,2020-01-13 16:28:00,0 days 00:10:00.000000000
409RY7L,Make,2020-01-03 03:24:00,2020-01-13 15:16:00,,10 days 11:52:00.000000000
409T925,Make,2020-01-09 16:45:00,2020-01-13 12:23:00,2020-01-09 16:45:00,3 days 19:38:00.000000000
409TF9J,Make,2020-01-10 11:47:00,2020-01-13 10:58:00,2020-01-10 13:42:00,2 days 23:11:00.000000000
409TGNG,Make,2020-01-10 15:17:00,2020-01-13 09:58:00,2020-01-10 15:19:00,2 days 18:41:00.000000000
409RS6B,Miss,2020-01-02 09:22:00,2020-01-13 15:09:00,2020-01-02 09:23:00,11 days 05:47:00.000000000
409S2KJ,Miss,2020-01-03 10:53:00,2020-01-13 11:25:00,2020-01-03 10:54:00,10 days 00:32:00.000000000
409SMND,Miss,2020-01-07 10:46:00,2020-01-13 16:10:00,2020-01-07 11:22:00,6 days 05:24:00.000000000
409THBH,Make,2020-01-10 17:18:00,2020-01-13 14:18:00,2020-01-10 17:18:00,2 days 21:00:00.000000000
409SWFG,Make,2020-01-08 13:39:00,2020-01-13 13:31:00,2020-01-08 13:39:00,4 days 23:52:00.000000000
409T4HK,Make,2020-01-09 09:03:00,2020-01-13 12:03:00,2020-01-09 09:04:00,4 days 03:00:00.000000000
409TGGP,Make,2020-01-10 13:50:00,2020-01-13 15:06:00,2020-01-10 15:04:00,3 days 01:16:00.000000000
409RSTR,Miss,2020-01-02 08:45:00,2020-01-13 14:29:00,2020-01-02 08:46:00,11 days 05:44:00.000000000
409T5BV,Make,2020-01-09 10:13:00,2020-01-13 10:34:00,2020-01-09 10:13:00,4 days 00:21:00.000000000
BNBDVBT,Miss,2020-01-07 13:14:00,2020-01-13 12:37:00,2020-01-07 14:45:00,5 days 23:23:00.000000000
BNBDN88,Make,2020-01-08 12:09:00,2020-01-13 16:32:00,2020-01-08 14:32:00,5 days 04:23:00.000000000
409SBNW,Miss,2020-01-06 12:16:00,2020-01-13 17:35:00,2020-01-06 12:17:00,7 days 05:19:00.000000000
409T55D,Make,2020-01-09 09:55:00,2020-01-13 14:27:00,2020-01-09 09:56:00,4 days 04:32:00.000000000
409TCQP,Make,2020-01-10 09:11:00,2020-01-13 16:33:00,2020-01-10 09:51:00,3 days 07:22:00.000000000
409T697,Make,2020-01-09 11:43:00,2020-01-13 10:41:00,2020-01-09 11:43:00,3 days 22:58:00.000000000
409TGDB,Make,2020-01-10 14:36:00,2020-01-13 15:22:00,2020-01-10 14:37:00,3 days 00:46:00.000000000
409TCV5,Make,2020-01-10 09:26:00,2020-01-13 12:58:00,2020-01-10 09:27:00,3 days 03:32:00.000000000
409TFVB,Make,2020-01-10 13:17:00,2020-01-13 14:24:00,2020-01-10 13:17:00,3 days 01:07:00.000000000
409T7JZ,Make,2020-01-09 13:27:00,2020-01-13 16:54:00,2020-01-09 13:34:00,4 days 03:27:00.000000000
409T8GS,Make,2020-01-09 16:25:00,2020-01-13 16:05:00,2020-01-09 16:34:00,3 days 23:40:00.000000000
409TCDS,Make,2020-01-10 08:30:00,2020-01-13 13:47:00,2020-01-10 08:31:00,3 days 05:17:00.000000000
409SMYW,Miss,2020-01-07 15:27:00,2020-01-13 10:54:00,2020-01-07 15:27:00,5 days 19:27:00.000000000
409T48D,Make,2020-01-09 08:33:00,2020-01-13 13:36:00,2020-01-09 08:33:00,4 days 05:03:00.000000000
409TCLK,Make,2020-01-10 08:52:00,2020-01-13 12:24:00,2020-01-10 08:53:00,3 days 03:32:00.000000000
409TDCK,Make,2020-01-10 10:12:00,2020-01-13 15:43:00,,3 days 05:31:00.000000000
BNBFYSB,Miss,2020-01-02 10:28:00,2020-01-13 12:36:00,2020-01-06 11:21:00,11 days 02:08:00.000000000
409T7R9,Make,2020-01-09 14:55:00,2020-01-13 16:46:00,,4 days 01:51:00.000000000
409T8C2,Make,2020-01-09 16:05:00,2020-01-13 14:14:00,2020-01-10 10:35:00,3 days 22:09:00.000000000
409SS98,Make,2020-01-08 08:56:00,2020-01-13 15:10:00,,5 days 06:14:00.000000000
409SSMW,Make,2020-01-08 09:26:00,2020-01-13 13:14:00,2020-01-08 13:02:00,5 days 03:48:00.000000000
BNBDGJ9,Make,2020-01-09 11:05:00,2020-01-13 08:03:00,,3 days 20:58:00.000000000
409TDCT,Make,2020-01-10 10:12:00,2020-01-13 11:48:00,2020-01-13 10:25:00,3 days 01:36:00.000000000
BNBCYGS,Make,2020-01-10 15:11:00,2020-01-13 13:01:00,2020-01-13 11:44:00,2 days 21:50:00.000000000
409RS4J,Miss,2020-01-02 09:18:00,2020-01-13 10:25:00,,11 days 01:07:00.000000000
409RSVM,Miss,2020-01-02 10:48:00,2020-01-13 09:25:00,2020-01-02 10:49:00,10 days 22:37:00.000000000
409RSYV,Miss,2020-01-02 10:56:00,2020-01-13 12:12:00,2020-01-02 10:56:00,11 days 01:16:00.000000000
409T55K,Make,2020-01-09 10:53:00,2020-01-13 18:05:00,2020-01-09 11:04:00,4 days 07:12:00.000000000
409S3R3,Miss,2020-01-03 13:02:00,2020-01-13 16:14:00,2020-01-03 13:17:00,10 days 03:12:00.000000000
BNBDFTT,Make,2020-01-09 10:16:00,2020-01-13 14:25:00,2020-01-10 07:42:00,4 days 04:09:00.000000000
409T7N9,Make,2020-01-09 13:41:00,2020-01-13 16:28:00,2020-01-09 13:44:00,4 days 02:47:00.000000000
409TGPK,Make,2020-01-10 15:23:00,2020-01-13 16:33:00,2020-01-10 15:24:00,3 days 01:10:00.000000000
409TH8Q,Make,2020-01-10 13:59:00,2020-01-13 14:15:00,2020-01-10 14:19:00,3 days 00:16:00.000000000
409THCZ,Make,2020-01-10 16:43:00,2020-01-13 16:36:00,2020-01-10 16:43:00,2 days 23:53:00.000000000
409S8GH,Miss,2020-01-06 07:44:00,2020-01-13 13:52:00,2020-01-06 07:45:00,7 days 06:08:00.000000000
409S4Y8,Miss,2020-01-03 15:40:00,2020-01-13 12:31:00,2020-01-09 13:05:00,9 days 20:51:00.000000000
409SCQT,Miss,2020-01-06 14:24:00,2020-01-13 16:55:00,2020-01-07 11:59:00,7 days 02:31:00.000000000
409SMN7,Miss,2020-01-07 13:43:00,2020-01-13 15:16:00,2020-01-07 14:46:00,6 days 01:33:00.000000000
409SNH2,Miss,2020-01-07 14:42:00,2020-01-13 10:54:00,2020-01-07 14:42:00,5 days 20:12:00.000000000
BNBDS9Q,Miss,2020-01-07 16:56:00,2020-01-13 11:58:00,2020-01-09 11:47:00,5 days 19:02:00.000000000
409T969,Make,2020-01-09 18:50:00,2020-01-13 15:07:00,2020-01-10 08:01:00,3 days 20:17:00.000000000
BNBDFGW,Make,2020-01-09 12:33:00,2020-01-13 16:33:00,2020-01-10 12:31:00,4 days 04:00:00.000000000
409TGWH,Make,2020-01-10 14:52:00,2020-01-13 12:34:00,2020-01-10 15:13:00,2 days 21:42:00.000000000
409TGZ5,Make,2020-01-10 15:06:00,2020-01-13 16:16:00,2020-01-10 15:20:00,3 days 01:10:00.000000000
409STRF,Make,2020-01-08 09:52:00,2020-01-13 16:01:00,2020-01-08 09:53:00,5 days 06:09:00.000000000
409S4LL,Miss,2020-01-03 16:26:00,2020-01-13 14:28:00,2020-01-03 16:26:00,9 days 22:02:00.000000000
409RT7V,Miss,2020-01-02 11:27:00,2020-01-13 12:35:00,2020-01-02 12:10:00,11 days 01:08:00.000000000
409SF4Z,Miss,2020-01-06 17:26:00,2020-01-13 16:17:00,2020-01-07 11:57:00,6 days 22:51:00.000000000
409T8ZQ,Make,2020-01-09 15:38:00,2020-01-13 13:27:00,2020-01-13 10:29:00,3 days 21:49:00.000000000
409TDDH,Make,2020-01-10 10:16:00,2020-01-13 13:39:00,2020-01-10 10:18:00,3 days 03:23:00.000000000
409SSDW,Make,2020-01-08 09:09:00,2020-01-13 14:44:00,2020-01-09 11:40:00,5 days 05:35:00.000000000
409SWTV,Make,2020-01-08 13:32:00,2020-01-13 17:20:00,2020-01-08 13:35:00,5 days 03:48:00.000000000
409SKZ3,Miss,2020-01-07 10:48:00,2020-01-13 12:07:00,2020-01-07 10:52:00,6 days 01:19:00.000000000
BNBFSJM,Miss,2020-01-02 17:21:00,2020-01-13 16:53:00,2020-01-13 09:02:00,10 days 23:32:00.000000000
409SCCN,Miss,2020-01-06 13:35:00,2020-01-13 16:36:00,2020-01-08 08:57:00,7 days 03:01:00.000000000
409SNG6,Miss,2020-01-07 13:35:00,2020-01-13 09:32:00,2020-01-07 14:17:00,5 days 19:57:00.000000000
409SP99,Miss,2020-01-07 18:36:00,2020-01-13 12:00:00,2020-01-08 07:45:00,5 days 17:24:00.000000000
409T48F,Make,2020-01-09 08:36:00,2020-01-13 08:45:00,2020-01-09 09:02:00,4 days 00:09:00.000000000
409T6CF,Make,2020-01-09 11:52:00,2020-01-13 16:00:00,2020-01-09 11:53:00,4 days 04:08:00.000000000
409T82Z,Make,2020-01-09 15:27:00,2020-01-13 18:17:00,2020-01-09 15:27:00,4 days 02:50:00.000000000
409TDLS,Make,2020-01-10 10:39:00,2020-01-13 15:16:00,2020-01-10 10:39:00,3 days 04:37:00.000000000
409TGDT,Make,2020-01-10 13:38:00,2020-01-13 11:03:00,2020-01-10 13:39:00,2 days 21:25:00.000000000
409TGVT,Make,2020-01-10 12:50:00,2020-01-13 14:31:00,2020-01-10 13:03:00,3 days 01:41:00.000000000
BNBD8FG,Make,2020-01-10 10:57:00,2020-01-13 14:05:00,2020-01-10 14:54:00,3 days 03:08:00.000000000
409SB67,Miss,2020-01-06 10:21:00,2020-01-13 13:26:00,2020-01-07 07:35:00,7 days 03:05:00.000000000
409T8SY,Make,2020-01-09 17:34:00,2020-01-13 12:20:00,2020-01-13 10:00:00,3 days 18:46:00.000000000
409TD5B,Make,2020-01-10 09:49:00,2020-01-13 11:19:00,,3 days 01:30:00.000000000
409TFWF,Make,2020-01-10 13:19:00,2020-01-13 15:12:00,2020-01-13 09:40:00,3 days 01:53:00.000000000
409RT53,Miss,2020-01-02 10:11:00,2020-01-13 12:41:00,,11 days 02:30:00.000000000
409SD65,Miss,2020-01-06 15:12:00,2020-01-13 13:34:00,2020-01-08 08:37:00,6 days 22:22:00.000000000
409SWJ4,Make,2020-01-08 13:49:00,2020-01-13 15:06:00,2020-01-09 16:44:00,5 days 01:17:00.000000000
409SZB8,Make,2020-01-08 15:57:00,2020-01-13 13:38:00,2020-01-13 13:00:00,4 days 21:41:00.000000000
409T4L5,Make,2020-01-09 09:08:00,2020-01-13 10:34:00,2020-01-09 13:55:00,4 days 01:26:00.000000000
409TCVG,Make,2020-01-10 08:23:00,2020-01-13 11:31:00,2020-01-13 08:39:00,3 days 03:08:00.000000000
409TG4W,Make,2020-01-10 10:48:00,2020-01-13 11:48:00,,3 days 01:00:00.000000000
409T5W2,Make,2020-01-09 10:07:00,2020-01-13 11:40:00,2020-01-09 14:36:00,4 days 01:33:00.000000000
409T65Q,Make,2020-01-09 11:31:00,2020-01-13 11:31:00,2020-01-09 16:54:00,4 days 00:00:00.000000000
409SJR6,Miss,2020-01-07 09:12:00,2020-01-13 15:50:00,2020-01-07 12:38:00,6 days 06:38:00.000000000
409SL2F,Miss,2020-01-07 09:50:00,2020-01-13 10:31:00,2020-01-07 12:24:00,6 days 00:41:00.000000000
409SMDC,Miss,2020-01-07 13:07:00,2020-01-13 13:16:00,,6 days 00:09:00.000000000
409RWK3,Miss,2020-01-02 17:39:00,2020-01-13 13:43:00,,10 days 20:04:00.000000000
409T8C3,Make,2020-01-09 16:04:00,2020-01-13 15:16:00,,3 days 23:12:00.000000000
409TCTF,Make,2020-01-10 08:20:00,2020-01-13 11:50:00,2020-01-13 08:43:00,3 days 03:30:00.000000000
409TFDL,Make,2020-01-10 11:57:00,2020-01-13 17:09:00,2020-01-13 11:10:00,3 days 05:12:00.000000000
409STMN,Make,2020-01-08 10:38:00,2020-01-13 10:39:00,2020-01-10 12:53:00,5 days 00:01:00.000000000
409RVQN,Miss,2020-01-02 15:05:00,2020-01-13 14:50:00,2020-01-10 10:05:00,10 days 23:45:00.000000000
409S2BH,Miss,2020-01-03 10:21:00,2020-01-13 14:54:00,2020-01-03 15:17:00,10 days 04:33:00.000000000
409T68G,Make,2020-01-09 11:38:00,2020-01-13 11:21:00,2020-01-13 11:01:00,3 days 23:43:00.000000000
409T6JY,Make,2020-01-09 12:10:00,2020-01-13 12:10:00,2020-01-13 08:00:00,4 days 00:00:00.000000000
409T8NV,Make,2020-01-09 16:59:00,2020-01-13 10:36:00,2020-01-10 14:47:00,3 days 17:37:00.000000000
409RTWF,Miss,2020-01-02 12:58:00,2020-01-13 12:43:00,,10 days 23:45:00.000000000
409S3YR,Miss,2020-01-03 13:34:00,2020-01-13 11:25:00,2020-01-03 13:46:00,9 days 21:51:00.000000000
409SYBL,Make,2020-01-08 15:24:00,2020-01-13 15:32:00,2020-01-10 09:09:00,5 days 00:08:00.000000000
409SYV7,Make,2020-01-08 15:45:00,2020-01-13 11:03:00,2020-01-10 08:35:00,4 days 19:18:00.000000000
409SYTG,Make,2020-01-08 15:42:00,2020-01-13 12:38:00,2020-01-10 12:35:00,4 days 20:56:00.000000000
409T8RV,Make,2020-01-09 16:23:00,2020-01-13 13:10:00,2020-01-13 08:08:00,3 days 20:47:00.000000000
409T5RH,Make,2020-01-09 09:54:00,2020-01-13 14:50:00,2020-01-09 12:50:00,4 days 04:56:00.000000000
409RPTV,Miss,2020-01-01 08:51:00,2020-01-13 16:10:00,,12 days 07:19:00.000000000
409SYG6,Make,2020-01-08 14:40:00,2020-01-13 10:09:00,2020-01-10 09:47:00,4 days 19:29:00.000000000
409TQF7,Make,2020-01-13 13:31:00,2020-01-13 16:59:00,,0 days 03:28:00.000000000
